OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,coord,location_dict,address,road,UIDENTSTLAE,STRZUSTAND,IstSonstige,lane,coord_interp,dist_interp,dist_interp_up
92764,9,7,72,147,2018,9,12,1,3,2,6,0,0,1,0,0,0,634484.5791,5364456.2054,10.817650035000042,48.418894271000056,"(48.418894271000056, 10.817650035000042)","{'place_id': 164426490, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 253368215, 'lat': '48.41887031404736', 'lon': '10.817647911351289', 'display_name': 'A 8, Gailenbach, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Gailenbach', 'village': 'Hirblingen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4185663', '48.4188798', '10.8175409', '10.8208973']}","A 8, Gailenbach, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,0,up,[48.41905621 10.81575445],17973.136773952836,17973.136773952836
92812,9,7,71,129,2018,9,21,5,3,2,1,2,0,1,0,0,0,660283.894,5355613.6763,11.16273598300006,48.33336407000007,"(48.33336407000007, 11.16273598300006)","{'place_id': 170077890, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280688897, 'lat': '48.33337086929666', 'lon': '11.162743248915053', 'display_name': 'A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Eurasburg', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3166388', '48.340026', '11.1555112', '11.193519']}","A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland",A 8,0,1,0,up,[48.33312792 11.16297032],46603.13006108583,46603.13006108583
92884,9,7,72,147,2018,9,15,1,3,2,6,0,0,1,0,0,0,634088.1368,5364500.9493,10.812308949000055,48.41938110600007,"(48.41938110600007, 10.812308949000055)","{'place_id': 164081832, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 253368220, 'lat': '48.41935987282006', 'lon': '10.812307219095722', 'display_name': 'A 8, Gailenbach, Edenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Gailenbach', 'village': 'Edenbergen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.419288', '48.4199152', '10.803357', '10.8131894']}","A 8, Gailenbach, Edenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,0,up,[48.41933382 10.81262793],17575.214645029697,17575.214645029697
93001,9,7,71,122,2018,9,8,1,2,9,7,0,0,1,0,0,0,648932.8101,5362698.7342,11.012184640000044,48.399843427000064,"(48.399843427000064, 11.012184640000044)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.399862463739176', 'lon': '11.012186075664488', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.39979873 11.01303616],43132.95871046107,32541.798020870137
93152,9,1,62,0,2018,9,7,5,3,2,6,0,0,1,0,0,1,680509.5182,5339579.4925,11.42856232400004,48.18378533300007,"(48.18378533300007, 11.42856232400004)","{'place_id': 170004898, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280341480, 'lat': '48.18378015259846', 'lon': '11.428558894414964', 'display_name': 'A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Langwied', 'city_district': 'Aubing-Lochhausen-Langwied', 'city': 'München', 'state': 'Bayern', 'postcode': '81249', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.1826923', '48.1840537', '11.4281457', '11.4302021']}","A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland",A 8,0,0,0,up,[48.18296425 11.42979102],72584.25842266779,72584.25842266779
93351,9,7,71,122,2018,9,8,3,3,3,6,0,0,1,0,0,1,653334.5611,5361801.6239,11.071287914000038,48.39072267500006,"(48.39072267500006, 11.071287914000038)","{'place_id': 123161516, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 95261664, 'lat': '48.3907424662858', 'lon': '11.071300368971398', 'display_name': 'A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Neulwirth', 'village': 'Lindl', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3883354', '48.3926085', '11.0681792', '11.0748745']}","A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.39138146 11.07028588],38513.52045772097,37151.89606149483
93353,9,7,72,223,2018,9,16,3,3,3,1,0,0,1,0,0,0,617384.5665,5363004.2217,10.58622437400004,48.40925471500003,"(48.40925471500003, 10.58622437400004)","{'place_id': 171014878, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 289187283, 'lat': '48.40923184204576', 'lon': '10.586226478187905', 'display_name': 'A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Friedensdorf', 'village': 'Wollbach', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.407249', '48.4098', '10.575949', '10.5924484']}","A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,0,0,0,down,[48.40961458 10.59769082],74400.02994351147,1478.6023851875104
93430,9,1,74,146,2018,9,13,7,3,2,6,0,0,1,0,0,0,666773.1708,5350968.0492,11.248391652000066,48.28992190300005,"(48.28992190300005, 11.248391652000066)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.289971946431336', 'lon': '11.248406895423674', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,0,down,[48.28887845 11.2516972 ],21012.80330541841,54658.75192955338
93488,9,7,72,223,2018,9,21,6,3,8,7,2,0,1,0,0,0,617757.9419,5363079.4249,10.591288902000032,48.409861369000055,"(48.409861369000055, 10.591288902000032)","{'place_id': 161862030, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 246271668, 'lat': '48.409891119895875', 'lon': '10.59128707436098', 'display_name': 'A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Friedensdorf', 'village': 'Wollbach', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.407462', '48.4099617', '10.5760621', '10.592436']}","A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,0,0,1,down,[48.41000313 10.59751123],74354.82386856814,1440.262685257992
93605,9,1,74,146,2018,9,2,6,3,0,1,2,0,1,0,0,0,665226.0182,5351621.2697,11.22780537400007,48.29620007400007,"(48.29620007400007, 11.22780537400007)","{'place_id': 207325858, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 477921133, 'lat': '48.29621877537063', 'lon': '11.227811781595651', 'display_name': 'A 8, Lukka, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Lukka', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.295503', '48.306587', '11.2092555', '11.2299598']}","A 8, Lukka, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,1,0,down,[48.29603467 11.22834804],22688.98522590704,52982.245882278694
93657,9,1,74,146,2018,9,6,2,3,2,6,1,0,1,0,0,0,666911.4332,5350910.1816,11.250231309000071,48.28936523900006,"(48.28936523900006, 11.250231309000071)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.28937223257109', 'lon': '11.25023366710455', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,0,down,[48.28948578 11.24989614],20863.373218205405,54808.23329686283
93746,9,7,72,111,2018,9,8,4,3,2,6,0,0,1,0,0,1,627242.1576,5364085.0692,10.71969839700006,48.41706117800004,"(48.41706117800004, 10.71969839700006)","{'place_id': 107914039, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27126803, 'lat': '48.41703475016501', 'lon': '10.719696591890221', 'display_name': 'A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland', 'address': {'road': 'A 8', 'village': 'Adelsried', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86477', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4169264', '48.4170388', '10.7196373', '10.7212829']}","A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland",A 8,0,0,0,up,[48.41707938 10.71911426],10714.570307203423,10714.570307203423
93834,9,1,74,146,2018,9,20,3,2,3,1,2,0,1,0,0,1,667058.6808,5350825.2227,11.252181248000056,48.28856263100005,"(48.28856263100005, 11.252181248000056)","{'place_id': 207155179, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 477921131, 'lat': '48.28854316579149', 'lon': '11.252174199844307', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.28718', '48.2919587', '11.2411804', '11.2557664']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,0,0,0,up,[48.28850327 11.25228459],54977.15710144553,54977.15710144553
93880,9,7,72,147,2018,9,23,2,3,2,6,2,0,1,0,0,0,637923.6505,5364112.5349,10.863993126000024,48.415060614000026,"(48.415060614000026, 10.863993126000024)","{'place_id': 174955955, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 304768094, 'lat': '48.415052588857336', 'lon': '10.863992450181454', 'display_name': 'A 8, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4148228', '48.4150764', '10.8637097', '10.8672682']}","A 8, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,0,down,[48.41516724 10.86269388],54253.73513765645,21421.018434177913
94012,9,7,72,223,2018,9,16,2,3,2,6,0,0,1,0,0,0,617879.2117,5363079.8767,10.592927116000055,48.40984276100005,"(48.40984276100005, 10.592927116000055)","{'place_id': 108705990, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 29161813, 'lat': '48.40982914617532', 'lon': '10.592927807053163', 'display_name': 'A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Friedensdorf', 'village': 'Wollbach', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4098244', '48.4098693', '10.5928343', '10.5937189']}","A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,0,0,0,down,[48.41032513 10.59736241],74317.3620905253,1446.8803728236194
94081,9,7,71,122,2018,9,10,3,2,2,6,0,0,1,0,0,1,649853.1985,5362439.5996,11.024519183000052,48.397295480000025,"(48.397295480000025, 11.024519183000052)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.39731296348009', 'lon': '11.024523746254465', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.39726602 11.02470505],42173.19834526153,33497.12540115768
94152,9,1,79,142,2018,9,21,1,2,3,1,2,0,1,0,0,0,675078.6925,5344326.9148,11.35752027500007,48.22798095700006,"(48.22798095700006, 11.35752027500007)","{'place_id': 180097007, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327462613, 'lat': '48.22795190796936', 'lon': '11.35750316619505', 'display_name': 'A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Graßlfing', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2199694', '48.2294326', '11.3549891', '11.3710404']}","A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,0,1,0,up,[48.22921179 11.3553646 ],65377.467935703025,65377.467935703025
94183,9,7,72,223,2018,9,15,2,3,2,6,0,0,1,0,0,0,618229.6931,5363095.4768,10.597665729000028,48.40991740100003,"(48.40991740100003, 10.597665729000028)","{'place_id': 171063156, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 289187280, 'lat': '48.40990623964948', 'lon': '10.59766559197518', 'display_name': 'A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Friedensdorf', 'village': 'Wollbach', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4098924', '48.4099226', '10.5955377', '10.5987929']}","A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,0,0,0,down,[48.41022267 10.59756194],74231.97400883719,1455.5729042473552
94328,9,7,71,111,2018,9,21,1,3,9,1,2,0,1,0,0,0,658333.5088,5357359.0232,11.13709437700004,48.34954707800006,"(48.34954707800006, 11.13709437700004)","{'place_id': 107811304, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27127128, 'lat': '48.349531629633034', 'lon': '11.137082658637748', 'display_name': 'A 8, Holzschuster, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Holzschuster', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3488778', '48.3505353', '11.1358104', '11.1380062']}","A 8, Holzschuster, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,1,0,up,[48.35004639 11.13640462],43957.95470458159,43957.95470458159
94358,9,7,72,147,2018,9,1,5,3,2,6,2,0,1,0,0,1,629715.4932,5364194.2701,10.753143575000024,48.41753881400008,"(48.417538814000075, 10.753143575000024)","{'place_id': 172400300, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 295617776, 'lat': '48.41752256456904', 'lon': '10.753144217295134', 'display_name': 'A 8, Rettenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'village': 'Rettenbergen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.417199', '48.418131', '10.7449092', '10.7667927']}","A 8, Rettenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,0,up,[48.41744005 10.75091602],13188.239500148764,13188.239500148764
94359,9,7,71,111,2018,9,16,2,3,3,6,0,0,1,0,0,0,657932.5837,5357951.6883,11.131909181000026,48.35497575200003,"(48.35497575200003, 11.131909181000026)","{'place_id': 164693636, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505068, 'lat': '48.35498894377484', 'lon': '11.131925306097363', 'display_name': 'A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3541399', '48.3557176', '11.1313292', '11.1326199']}","A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,0,0,down,[48.3548747  11.13201893],32421.36096307657,43239.15231586973
94568,9,1,74,113,2018,9,9,5,2,2,6,0,0,1,0,0,0,672410.9952,5346320.3106,11.322440616000051,48.24663113200006,"(48.24663113200006, 11.322440616000051)","{'place_id': 179804010, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327464677, 'lat': '48.24659854059934', 'lon': '11.322424718777729', 'display_name': 'A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Palsweis', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2375667', '48.2544385', '11.3063647', '11.3408042']}","A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,up,[48.24055205 11.33482028],62049.86441049217,62049.86441049217
94702,9,7,61,0,2018,9,7,5,3,2,6,0,0,1,0,0,1,640484.7146,5363979.7118,10.898541001000067,48.41330056000004,"(48.41330056000004, 10.898541001000067)","{'place_id': 107051918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27394068, 'lat': '48.413281179954716', 'lon': '10.898538341354932', 'display_name': 'A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Firnhaberau', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4118564', '48.4140709', '10.8897511', '10.907569']}","A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland",A 8,0,0,0,up,[48.41317044 10.8993469 ],23982.36023321702,23982.36023321702
95041,9,7,72,147,2018,10,8,2,3,9,1,0,0,1,0,0,0,635628.7437,5364328.9695,10.833064848000047,48.41750491300007,"(48.41750491300007, 10.833064848000047)","{'place_id': 175020668, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 304768102, 'lat': '48.41748817861936', 'lon': '10.833063414155927', 'display_name': 'A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'village': 'Hirblingen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4174646', '48.418235', '10.8243339', '10.8333386']}","A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,1,0,up,[48.41752547 10.83262631],19121.61191244889,19121.61191244889
95213,9,1,74,146,2018,10,17,5,3,3,6,0,0,1,0,0,0,666607.0639,5351038.0343,11.246181637000063,48.29059480100005,"(48.29059480100005, 11.246181637000063)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.29064510171742', 'lon': '11.246196958794016', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,1,down,[48.29001887 11.24825218],21192.91685272906,54479.26876742323
95666,9,1,74,135,2018,10,18,3,3,9,7,0,0,1,0,0,0,663480.9611,5353058.9439,11.20485113600006,48.309578068000064,"(48.309578068000064, 11.20485113600006)","{'place_id': 163441191, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505086, 'lat': '48.30959622937071', 'lon': '11.204863511824955', 'display_name': 'A 8, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3092977', '48.3107187', '11.2032163', '11.2053016']}","A 8, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,0,0,down,[48.30825976 11.20680416],24957.483576587732,50708.7765699648
95769,9,1,74,113,2018,10,7,2,3,2,6,0,0,1,0,0,0,670275.414,5348166.0852,11.294440300000076,48.26380109500008,"(48.26380109500008, 11.294440300000076)","{'place_id': 134244450, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 143578410, 'lat': '48.26378649693307', 'lon': '11.294426366838444', 'display_name': 'A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Hopfenau', 'village': 'Lauterbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2599717', '48.270607', '11.2872774', '11.2984073']}","A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,up,[48.25820559 11.30024379],59201.30435657251,59201.30435657251
95966,9,1,79,142,2018,10,7,2,3,2,6,0,0,1,0,0,0,676742.0812,5342948.2735,11.37932395100006,48.21512696600007,"(48.21512696600007, 11.37932395100006)","{'place_id': 179627364, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 326367892, 'lat': '48.21509615331587', 'lon': '11.379305894133976', 'display_name': 'A 8, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2126052', '48.2153506', '11.3788717', '11.3835348']}","A 8, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,0,0,0,up,[48.21670811 11.37657508],67534.9426505397,67534.9426505397
